CUST_ORG,BUS_CAT_CL,BUS_CAT_DS,OCCPNT_TYP,SRCDATA_ID,NAME,DESCRIPTN,ADDRESS,ALIAS_ADDR,ST_ADDRESS,POSTAL_CD,LOCALITY,CONT_PHONE,CONT_EMAIL,CONT_FAX,WEBSITE,IMAGE_URL,LATITUDE,LONGITUDE,KEYWORDS,DT_UPDATE,GEOCD_IND,FACEBOOK,PRODUCT_ID,TRSM_AREA,TWITTER,SHAPE,SEQ_ID,X,Y
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2180,Cedargrove B&B,Bed & Breakfasts;,"9911 Parkwood Dr, Chilliwack, BC",9911 Parkwood Dr,9911 Parkwood Dr,V0X1X1,Chilliwack,,,,,,49.1818346,-121.7753422,Accommodation,20181201072116,, ,4541503,Vancouver Coast and Mountains, ,,1601,1308134.776,472029.6439999994
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2181,Bighorn Meadows Resort,Hotels & Motels; Vacation Rentals;,"10 Bighorn Blvd, Radium Hot Springs, BC","10 Bighorn Blvd, Radium Hot Springs, BC",10 Bighorn Blvd,V0A1M0,Radium Hot Springs,,,,www.truekey.ca,,50.6147264,-116.0801697,Accommodation,20181201072117,,https://www.facebook.com/BighornMeadowsResort,4541509,Kootenay Rockies,http://twitter.com/BighornMeadows,,2873,1699330.7799999989,671264.5460000066
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2182,Shearwater Resort & Marina,Resorts; Campgrounds & RV Parks - Private;,"Denny Island, Shearwater, BC",Denny Island,Denny Island,V0T1B0,Shearwater,,,,www.shearwater.ca,,52.1473947,-128.0916595,Accommodation,20181201072117,,https://www.facebook.com/FishingBC,4541514,Cariboo Chilcotin Coast,http://twitter.com/ShearwaterBC,,3343,857123.9030000011,795049.6780000003
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2183,Glacier Mountain Lodge,Hotels & Motels;,"869 Shell Rd, Blue River, BC","869 Shell Rd, Blue River, BC",869 Shell Rd,V0E1J0,Blue River,,,,,,52.1090289,-119.3096834,Accommodation,20181201072116,, ,4541518,Thompson Okanagan, ,,2071,1456789.063999999,810262.3970000036
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2184,Canada's Best Value Inn,Hotels & Motels;,"1630 E Central St, Prince George, BC",1630 E Central St,1630 E Central St,V2M3C2,Prince George,,,,,,53.9089733,-122.7809952,Accommodation,20181201072117,, ,4541520,Northern British Columbia, ,,3347,1210905.857000001,994247.4149999972
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2185,Prestige Treasure Cove,Hotels & Motels;,"2005 Hwy 97 S, Prince George, BC",2005 Hwy 97S,2005 Hwy 97 S,V2N7A3,Prince George,,,,www.treasurecovehotel.net,,53.8944261,-122.7638054,Accommodation,20181201072117,,http://www.facebook.com/treasurecovehotel,4541526,Northern British Columbia,http://twitter.com/TreasureCovePG,,3737,1212105.5250000001,992676.930999998
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2186,Elk Falls Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 28, Campbell River, BC","Hwy 28, Campbell River, BC",Hwy 28,V9W5C5,Campbell River,,,,,,50.0289166,-125.3128052,Accommodation,20181201072118,,https://www.facebook.com/pages/RLC-Park-Services/223410024455526,4541541,Vancouver Island,http://twitter.com/RLCParks,,4029,1049236.952999999,557239.3929999992
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2187,Mount 7 Lodges,Cabins & Cottages;,"891 Crandall Rd, Golden, BC",891 Crandall Rd,891 Crandall Rd,V0A1H2,Golden,,,,,,51.251118,-116.8958187,Accommodation,20181201072116,,https://www.facebook.com/Mount7Lodges,4541544,Kootenay Rockies,https://twitter.com/Mount7Lodges,,1661,1633071.9320000007,733817.7430000016
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2188,Seaside Memories B&B Guest Suites,Bed & Breakfasts;,"14647 Marine Dr, White Rock, BC",14647 Marine Dr,14647 Marine Dr,V4B1B8,White Rock,,,,,,49.024439,-122.81629,Accommodation,20181201072116,, ,4541545,Vancouver Coast and Mountains, ,,1525,1233056.5670000003,450589.84000000264
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2189,Fillongley Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Buckley Bay, Denman Island, BC","Buckley Bay, Denman Island, BC",Buckley Bay,V0R1T0,Denman Island,,,,,,49.5423652,-124.7624588,Accommodation,20181201072116,,https://www.facebook.com/pages/RLC-Park-Services/223410024455526,4541548,Vancouver Island,http://twitter.com/RLCParks,,1827,1089611.448,503681.0640000012
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2190,Loveland Bay Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 28, Campbell River, BC","Hwy 28, Campbell River, BC",Hwy 28,V9W5C5,Campbell River,,,,,,50.0510768,-125.4491043,Accommodation,20181201072118,,https://www.facebook.com/pages/RLC-Park-Services/223410024455526,4541549,Vancouver Island,http://twitter.com/RLCParks,,3823,1039452.2720000005,559618.9170000041
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2191,Miracle Beach Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 19A, Black Creek, BC","Hwy 19A, Black Creek, BC",Hwy 19A,V9J1K8,Black Creek,,,,,,49.8463959,-125.0999451,Accommodation,20181201072116,,https://www.facebook.com/pages/RLC-Park-Services/223410024455526,4541550,Vancouver Island,http://twitter.com/RLCParks,,1529,1064745.5710000005,537112.1299999952
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2192,Morton Lake Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 19, Campbell River, BC","Hwy 19, Campbell River, BC",Hwy 19,V9W5C5,Campbell River,,,,,,50.124100000000006,-125.48069,Accommodation,20181201072118,,https://www.facebook.com/pages/RLC-Park-Services/223410024455526,4541551,Vancouver Island,http://twitter.com/RLCParks,,4181,1037130.7210000004,567724.8560000006
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2193,Smelt Bay Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Cortes Island, Cortes Island, BC","Cortes Island, Cortes Island, BC",Cortes Island,V0P1K0,Cortes Island,,,,,,50.0310118,-124.9942017,Accommodation,20181201072117,,https://www.facebook.com/pages/RLC-Park-Services/223410024455526,4541553,Vancouver Island,http://twitter.com/RLCParks,,3175,1072060.033,557745.3860000027
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2194,Strathcona Provincial Park,Campgrounds & RV Parks - National or Provincial;,"41040 Gold River Hwy, Campbell River, BC","41040 Gold River Hwy, Campbell River, BC",41040 Gold River Hwy,V9W5C5,Campbell River,,,,,,49.6960618,-125.6616211,Accommodation,20181201072117,,https://www.facebook.com/pages/RLC-Park-Services/223410024455526,4541559,Vancouver Island,http://twitter.com/RLCParks,,3133,1024421.7970000011,520042.6300000027
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2195,Alwin Holland Memorial Park,Campgrounds & RV Parks - Private;,"Bodeker Rd, Hudson's Hope, BC","Bodeker Rd, Hudson's Hope, BC",Bodeker Rd,V0C1V0,Hudson's Hope,,,,www.hudsonshope.ca,,56.019878,-121.9015503,Accommodation,20181201072118,, ,4541562,Northern British Columbia, ,,3961,1254835.4899999995,1232446.0490000024
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2196,Black Rooster Guesthouse,Vacation Rentals;,"501 6th Ave W, Prince Rupert, BC",501 6th Ave W,501 6th Ave W,V8J1Z7,Prince Rupert,,,,www.blackrooster.ca,,54.3104514,-130.3223103,Accommodation,20181201072116,,https://www.facebook.com/black.rooster.guesthouse.prince.rupert/?fref=photo,4541563,Northern British Columbia, ,,1939,719619.2840000003,1042823.015999997
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2197,Englishman River Falls Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 4, Parksville, BC","Hwy 4, Parksville, BC",Hwy 4,V9P2H4,Parksville,,,,,,49.245733,-124.3497849,Accommodation,20181201072118,,https://www.facebook.com/pages/RLC-Park-Services/223410024455526,4541565,Vancouver Island,http://twitter.com/RLCParks,,3827,1120257.1830000004,471333.66200000327
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2198,Little Qualicum Falls Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 4, Parksville, BC","Hwy 4, Parksville, BC",Hwy 4,V0P2H4,Parksville,,,,,,49.2928891,-124.57122799999999,Accommodation,20181201072116,,https://www.facebook.com/pages/RLC-Park-Services/223410024455526,4541566,Vancouver Island,http://twitter.com/RLCParks,,2339,1104016.4350000003,476221.31400000025
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2199,Rathtrevor Beach Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 19a, Parksville, BC","Hwy 19a, Parksville, BC",Hwy 19a,V9P2H4,Parksville,,,,,,49.3166182,-124.2684174,Accommodation,20181201072117,,https://www.facebook.com/pages/RLC-Park-Services/223410024455526,4541567,Vancouver Island,http://twitter.com/RLCParks,,3029,1125992.9350000008,479349.3379999986
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2200,Sproat Lake Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 4, Port Alberni, BC","Hwy 4, Port Alberni, BC",Hwy 4,V9Y7M3,Port Alberni,,,,,,49.2962477,-124.9269104,Accommodation,20181201072117,,https://www.facebook.com/pages/RLC-Park-Services/223410024455526,4541570,Vancouver Island,http://twitter.com/RLCParks,,3213,1078118.9549999991,476136.89699999895
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2201,Stamp River Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 4, Port Alberni, BC","Hwy 4, Port Alberni, BC",Hwy 4,V9Y7M3,Port Alberni,,,,,,49.2962477,-124.9269104,Accommodation,20181201072117,,https://www.facebook.com/pages/RLC-Park-Services/223410024455526,4541571,Vancouver Island,http://twitter.com/RLCParks,,3523,1078118.9549999991,476136.89699999895
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2202,Taylor Arm Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 4, Port Alberni, BC","Hwy 4, Port Alberni, BC",Hwy 4,V9Y7M3,Port Alberni,,,,,,49.2962477,-124.9269104,Accommodation,20181201072116,,http://www.facebook.com/YourBCParks,4541572,Vancouver Island, ,,2109,1078118.9549999991,476136.89699999895
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2203,Bamberton Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Trans-Canada Hwy 1, Mill Bay, BC","Trans-Canada Hwy 1, Mill Bay, BC",Trans-Canada Hwy 1,V0R2P0,Mill Bay,,,,,,48.6059008,-123.5259819,Accommodation,20181201072116,,https://www.facebook.com/YourBCParks,4541573,Vancouver Island, ,,2029,1182753.0680000007,402070.03199999966
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2204,Cowichan River Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 18, Duncan, BC","Hwy 18, Duncan, BC",Hwy 18,V9L3W9,Duncan,,,,,,48.7756503,-123.9070702,Accommodation,20181201072117,,https://www.facebook.com/YourBCParks,4541574,Vancouver Island, ,,3539,1154054.3929999992,419997.9580000015
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2205,French Beach Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 14, Sooke, BC","Hwy 14, Sooke, BC",Hwy 14,V0S1N0,Sooke,,,,,,48.5302476,-124.4510651,Accommodation,20181201072116,,https://www.facebook.com/pages/RLC-Park-Services/223410024455526,4541575,Vancouver Island,http://twitter.com/RLCParks,,2253,1114616.0319999997,391733.5429999996
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2206,Goldstream Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Trans-Canada Hwy 1, Victoria, BC","Trans-Canada Hwy 1, Victoria, BC",Trans-Canada Hwy 1,V8W2L9,Victoria,,,,,,48.4691086,-123.55130199999999,Accommodation,20181201072117,,https://www.facebook.com/pages/RLC-Park-Services/223410024455526,4541576,Vancouver Island,http://twitter.com/RLCParks,,3241,1181408.482,386832.3559999997
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2207,Gordon Bay Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 18, Honeymoon Bay, BC","Hwy 18, Honeymoon Bay, BC",Hwy 18,V0R1Y0,Honeymoon Bay,,,,,,48.8333681,-124.1992378,Accommodation,20181201072117,,https://www.facebook.com/YourBCParks,4541577,Vancouver Island, ,,3725,1132390.812999999,425812.99899999704
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2208,Juan de Fuca Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 14, Sooke, BC","Hwy 14, Sooke, BC",Hwy 14,V0S1N0,Sooke,,,,,,48.5302476,-124.4510651,Accommodation,20181201072118,,https://www.facebook.com/pages/RLC-Park-Services/223410024455526,4541578,Vancouver Island,http://twitter.com/RCLParks,,3883,1114616.0319999997,391733.5429999996
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2209,Montague Harbour Marine Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Montague Harbour, Galiano Island, BC",S3 C9,Montague Harbour,V0N1P0,Galiano Island,,,,,,48.8979039,-123.4018707,Accommodation,20181201072116,,https://www.facebook.com/YourBCParks,4541579,Vancouver Island, ,,1925,1190727.4679999999,434795.6699999999
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2210,Ruckle Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Beaver Point Rd, Salt Spring Island, BC",S3 C9,Beaver Point Rd,V8K2P3,Salt Spring Island,,,,,,48.7779128,-123.3908844,Accommodation,20181201072117,,https://www.facebook.com/YourBCParks,4541580,Vancouver Island, ,,3743,1192024.5490000008,421510.7589999987
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2211,Inland Lake Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 101, Powell River, BC","Hwy 101, Powell River, BC",Hwy 101,V8A4Z4,Powell River,,,,,,49.9118823,-124.4826508,Accommodation,20181201072117,,http://www.facebook.com/pages/Sunshine-Coast-Parks/108492972522909,4541581,Vancouver Coast and Mountains, ,,2589,1108989.216,545151.4069999978
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2212,Porpoise Bay Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 101, Sechelt, BC","Hwy 101, Sechelt, BC",Hwy 101,V0N3A0,Sechelt,,,,,,49.506039,-123.7482834,Accommodation,20181201072118,,http://www.facebook.com/pages/Sunshine-Coast-Parks/108492972522909,4541582,Vancouver Coast and Mountains, ,,3475,1163158.0050000006,501454.9900000002
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2213,Roberts Creek Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 101, Roberts Creek, BC","Hwy 101, Roberts Creek, BC",Hwy 101,V0N2W0,Roberts Creek,,,,,,49.4408146,-123.6714363,Accommodation,20181201072117,,http://www.facebook.com/pages/Sunshine-Coast-Parks/108492972522909,4541583,Vancouver Coast and Mountains, ,,2875,1168962.7380000006,494389.55900000036
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2214,Saltery Bay Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 101, Saltery Bay, BC","Hwy 101, Saltery Bay, BC",Hwy 101,V0N3A0,Saltery Bay,,,,,,49.4066344,-123.5261705,Accommodation,20181201072118,,http://www.facebook.com/pages/Sunshine-Coast-Parks/108492972522909,4541584,Vancouver Coast and Mountains, ,,4163,1179631.9149999986,490950.66600000486
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2215,Alice Lake Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 99, Squamish, BC",1700 Mount Seymour Rd,Hwy 99,V8B0A6,Squamish,,,,www.seatoskyparks.com,,49.7819,-123.11838,Accommodation,20181201072117,,https://www.facebook.com/seatoskyparks,4541585,Vancouver Coast and Mountains,http://twitter.com/SeatoSkyParks,,3005,1207529.9269999992,533752.9280000003
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2216,Birkenhead Lake Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 99, Pemberton, BC",1700 Mount Seymour Rd,Hwy 99,V0N2L0,Pemberton,,,,www.seatoskyparks.com,,50.293247,-122.82517,Accommodation,20181201072117,,https://www.facebook.com/seatoskyparks,4541586,Vancouver Coast and Mountains,http://twitter.com/SeatoSkyParks,,3245,1226082.9269999994,591478.3759999992
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2217,Nairn Falls Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 99, Pemberton, BC",1700 Mount Seymour Rd,Hwy 99,V0N2L0,Pemberton,,,,www.seatoskyparks.com,,50.293247,-122.82517,Accommodation,20181201072116,,https://www.facebook.com/seatoskyparks,4541588,Vancouver Coast and Mountains,http://twitter.com/SeatoSkyParks,,1575,1226082.9269999994,591478.3759999992
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2218,Porteau Cove Provincial Park,Campgrounds & RV Parks - National or Provincial;,"Hwy 99 36583 Darrell Bay Rd, Squamish, BC",1700 Mount Seymour Rd,Hwy 99 36583 Darrell Bay Rd,V8B0A6,Squamish,,,,www.seatoskyparks.com,,49.5600171,-123.2329988,Accommodation,20181201072118,,https://www.facebook.com/seatoskyparks,4541589,Vancouver Coast and Mountains,http://twitter.com/SeatoSkyParks,,3875,1200243.5070000002,508773.85299999826
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2219,Pioneer Guest House,Hotels & Motels;,"167 - 3rd Ave E, Prince Rupert, BC",167 - 3rd Ave E,167 - 3rd Ave E,V8J1K4,Prince Rupert,,,,www.pioneerhostel.com,,54.315737,-130.319915,Accommodation,20181201072117,,https://www.facebook.com/pioneerprincerupert/,4541599,Northern British Columbia,https://twitter.com/pioneer_ghouse,,2895,719810.4479999996,1043402.3939999919
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2220,Ucluelet Campground,Campgrounds & RV Parks - Private;,"260 Seaplane Base Rd, Ucluelet, BC","260 Seaplane Base Rd, Ucluelet, BC",260 Seaplane Base Rd,V0R3A0,Ucluelet,,,,,,48.9449785,-125.5577556,Accommodation,20181201072118,,https://www.facebook.com/UclueletCampground/,4541602,Vancouver Island, ,,4025,1032439.3760000004,436624.4500000011
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2221,Wright's Beach Camp,Campgrounds & RV Parks - Private;,"4200 Skaha Lake Rd, Penticton, BC",S40 C4 RR2,4200 Skaha Lake Rd,V2A6J7,Penticton,,,,www.wrightsbeachcamp.com,,49.4500205,-119.6093559,Accommodation,20181201072118,,http://www.facebook.com/WrightsBeachCamp,4541606,Thompson Okanagan,https://twitter.com/WrightsCamp,,4001,1463072.7629999993,513549.4850000022
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2222,Tatla Lake Manor Motel,Hotels & Motels;,"16417 Hwy 20, Tatla Lake, BC","16417 Hwy 20, Tatla Lake, BC",16417 Hwy 20,V0L1V0,Tatla Lake,,,,http://www.tatlalakemotel.com/,,51.9343064,-124.8047272,Accommodation,20181201072116,,https://www.facebook.com/Tatla-Lake-ManorMotel-181049315292511/timeline/,4541613,Cariboo Chilcotin Coast, ,,1559,1082055.2029999993,769876.5039999988
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2223,High Street B&B,Bed & Breakfasts;,"1287 High St, White Rock, BC",1287 High St,1287 High St,V4B3N4,White Rock,,,,,,49.0256495,-122.8194035,Accommodation,20181201072116,, ,4541615,Vancouver Coast and Mountains, ,,1935,1232822.765000001,450713.9109999994
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2224,Kicking Horse River Lodge,Hotels & Motels;,"801-9th St N, Golden, BC",801-9th St N,801-9th St N,V0A1H2,Golden,,,,www.khrl.com,,51.3051265,-116.9759234,Accommodation,20181201072117,, ,4541617,Kootenay Rockies, ,,2603,1626767.2100000014,739072.2109999992
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2225,Willow Burl Cabins,Cabins & Cottages;,"8485 Hwy 5S, Valemount, BC","8485 Hwy 5S, Valemount, BC",8485 Hwy 5S,V0E2Z0,Valemount,,,,,,52.829800999999996,-119.2777719,Accommodation,20181201072115,, ,4541621,Thompson Okanagan, ,,1471,1451340.2459999996,890485.015999997
